,,2018_2Q,2018_1Q,2017_4Q,2017_3Q,2017_2Q,2017_1Q,2016_4Q,2016_3Q
2023,營業利益,388.0,305.0,319.0,463.0,303.0,1126.0,955.0,895.0
2023,營業外收入及支出,-227.0,-217.0,-240.0,-290.0,60.0,63.0,-20.0,-181.0
2023,稅後淨利,83.0,45.0,44.0,192.0,-66.0,917.0,698.0,509.0
2023,每股盈餘,0.09,0.03,0.04,0.11,0.12,0.51,0.4,0.31
2024,營業收入淨額,366.0,381.0,372.0,400.0,314.0,349.0,392.0,333.0
2024,營業利益,32.0,32.0,36.0,37.0,28.0,41.0,41.0,31.0
2024,營業外收入及支出,3.0,-4.0,-3.0,0.0,-2.0,-11.0,0.0,-6.0
2024,稅後淨利,27.0,22.0,27.0,30.0,21.0,25.0,40.0,25.0
2024,每股盈餘,0.28,0.22,0.28,0.3,0.22,0.25,0.41,0.26
2025,營業收入淨額,879.0,982.0,1074.0,1003.0,706.0,921.0,1097.0,979.0
2025,營業利益,29.0,14.0,163.0,50.0,-122.0,55.0,68.0,17.0
2025,營業外收入及支出,-360.0,39.0,14.0,2.0,-9.0,2.0,-6.0,35.0
2025,稅後淨利,-340.0,31.0,163.0,51.0,-128.0,51.0,58.0,46.0
2025,每股盈餘,-1.19,0.19,0.63,0.18,-0.47,0.2,0.22,0.19
2027,營業收入淨額,21640.0,21727.0,17573.0,17809.0,15742.0,13301.0,11223.0,11675.0
2027,營業利益,2739.0,1909.0,1541.0,1122.0,902.0,1146.0,605.0,635.0
2027,營業外收入及支出,-83.0,181.0,-644.0,-554.0,-205.0,-612.0,-43.0,-341.0
2027,稅後淨利,2066.0,919.0,564.0,807.0,546.0,521.0,417.0,215.0
2027,每股盈餘,1.86,1.38,0.23,0.33,0.45,0.27,0.48,0.07
2028,營業收入淨額,2691.0,2964.0,2712.0,2688.0,2034.0,2376.0,2069.0,1568.0
2028,營業利益,135.0,188.0,224.0,175.0,137.0,178.0,101.0,-13.0
2028,營業外收入及支出,-4.0,-26.0,-18.0,-21.0,-15.0,-13.0,-26.0,1.0
2028,稅後淨利,131.0,172.0,203.0,151.0,122.0,161.0,70.0,-13.0
2028,每股盈餘,0.4,0.53,0.62,0.46,0.37,0.49,0.22,-0.04
2029,營業收入淨額,3050.0,3218.0,3402.0,3547.0,3110.0,3710.0,3766.0,3122.0
2029,營業利益,36.0,62.0,175.0,89.0,238.0,498.0,515.0,448.0
2029,營業外收入及支出,56.0,-39.0,-20.0,-6.0,8.0,-36.0,-42.0,-20.0
2029,稅後淨利,55.0,28.0,128.0,68.0,175.0,383.0,378.0,354.0
2029,每股盈餘,0.18,0.09,0.39,0.21,0.54,1.17,1.16,1.08
2030,營業收入淨額,3637.0,3143.0,3346.0,3061.0,3061.0,3174.0,3017.0,2669.0
2030,營業利益,305.0,206.0,270.0,96.0,126.0,347.0,260.0,154.0
2030,營業外收入及支出,-49.0,-18.0,-19.0,-11.0,-9.0,-84.0,-48.0,-49.0
2030,稅後淨利,176.0,126.0,187.0,64.0,87.0,201.0,164.0,73.0
2030,每股盈餘,0.64,0.46,0.69,0.23,0.32,0.74,0.59,0.27
2031,營業收入淨額,2188.0,2361.0,1901.0,2012.0,2238.0,2200.0,1995.0,1483.0
2031,營業利益,150.0,327.0,96.0,312.0,264.0,323.0,244.0,228.0
2031,營業外收入及支出,-65.0,673.0,218.0,-54.0,-42.0,93.0,-71.0,12.0
2031,稅後淨利,-51.0,301.0,100.0,246.0,162.0,365.0,151.0,243.0
2031,每股盈餘,-0.05,3.09,0.99,0.79,0.53,1.19,0.56,0.87
2032,營業收入淨額,781.0,814.0,755.0,773.0,629.0,645.0,811.0,687.0
2032,營業利益,23.0,16.0,17.0,33.0,-38.0,7.0,26.0,14.0
2032,營業外收入及支出,-9.0,-1.0,-2.0,2.0,2.0,-1.0,1.0,5.0
2032,稅後淨利,9.0,15.0,12.0,28.0,-32.0,5.0,21.0,15.0
2032,每股盈餘,0.07,0.12,0.09,0.22,-0.24,0.04,0.17,0.13
2033,營業收入淨額,218.0,172.0,202.0,191.0,188.0,196.0,207.0,194.0
2033,營業利益,2.0,7.0,9.0,12.0,7.0,8.0,12.0,9.0
2033,營業外收入及支出,2.0,-1.0,-1.0,1.0,0.0,-3.0,16.0,-2.0
2033,稅後淨利,3.0,5.0,5.0,10.0,5.0,4.0,8.0,7.0
2033,每股盈餘,0.03,0.06,0.07,0.12,0.06,0.05,0.33,0.08
2034,營業收入淨額,5308.0,4703.0,4534.0,4572.0,5085.0,5074.0,4723.0,4620.0
2034,營業利益,398.0,258.0,239.0,272.0,236.0,344.0,258.0,261.0
2034,營業外收入及支出,81.0,-23.0,-33.0,-3.0,6.0,-79.0,41.0,-38.0
2034,稅後淨利,371.0,184.0,181.0,223.0,201.0,215.0,244.0,184.0
2034,每股盈餘,0.95,0.47,0.41,0.55,0.5,0.55,0.63,0.46
2038,營業收入淨額,2056.0,2165.0,1821.0,1320.0,1100.0,1025.0,1250.0,1180.0
2038,營業利益,-52.0,44.0,141.0,-53.0,-30.0,-26.0,-49.0,-20.0
2038,營業外收入及支出,66.0,-18.0,-13.0,-5.0,32.0,-16.0,301.0,2.0
2038,稅後淨利,-22.0,61.0,116.0,-51.0,-39.0,-14.0,-92.0,-15.0
2038,每股盈餘,0.08,0.25,0.58,-0.26,-0.11,-0.17,0.73,-0.09
2069,營業收入淨額,2439.0,2015.0,2094.0,2137.0,2103.0,2210.0,2201.0,1936.0
2069,營業利益,116.0,34.0,91.0,48.0,-6.0,141.0,144.0,108.0
2069,營業外收入及支出,-85.0,31.0,14.0,-5.0,-12.0,-39.0,-11.0,-10.0
2069,稅後淨利,27.0,54.0,108.0,35.0,-12.0,84.0,122.0,83.0
2069,每股盈餘,0.19,0.38,0.76,0.27,-0.11,0.66,1.02,0.68
3004,營業收入淨額,550.0,490.0,472.0,463.0,414.0,399.0,411.0,412.0
3004,營業利益,77.0,75.0,58.0,71.0,54.0,63.0,59.0,67.0
3004,營業外收入及支出,16.0,1.0,4.0,0.0,5.0,-21.0,14.0,-6.0
3004,稅後淨利,73.0,59.0,53.0,58.0,42.0,32.0,62.0,47.0
3004,每股盈餘,1.38,1.12,1.01,1.11,0.8,0.6,1.18,0.89
5007,營業收入淨額,1965.0,2032.0,1850.0,1856.0,1745.0,1846.0,1622.0,1717.0
5007,營業利益,354.0,357.0,329.0,376.0,305.0,351.0,311.0,337.0
5007,營業外收入及支出,20.0,1.0,13.0,22.0,25.0,0.0,19.0,10.0
5007,稅後淨利,300.0,284.0,275.0,340.0,280.0,243.0,261.0,261.0
5007,每股盈餘,0.95,0.98,0.95,1.11,0.83,0.96,0.89,0.94
9958,營業收入淨額,405.0,413.0,498.0,439.0,611.0,503.0,563.0,442.0
9958,營業利益,31.0,26.0,30.0,-52.0,18.0,27.0,33.0,7.0
9958,營業外收入及支出,-3.0,-18.0,-16.0,68.0,-15.0,-13.0,3.0,-16.0
9958,稅後淨利,4.0,8.0,13.0,-60.0,-3.0,15.0,20.0,-3.0
9958,每股盈餘,0.05,0.07,0.1,0.13,0.02,0.07,0.1,-0.06
2101,營業收入淨額,3073.0,2361.0,2582.0,2921.0,3111.0,2712.0,2515.0,2505.0
2101,營業利益,201.0,74.0,182.0,238.0,266.0,231.0,208.0,287.0
2101,營業外收入及支出,-1.0,-32.0,-45.0,-88.0,6.0,35.0,16.0,74.0
2101,稅後淨利,172.0,32.0,133.0,109.0,199.0,183.0,101.0,262.0
2101,每股盈餘,0.16,0.04,0.14,0.14,0.25,0.26,0.13,0.31
2102,營業收入淨額,1257.0,1389.0,1245.0,1590.0,1579.0,1206.0,1271.0,1056.0
2102,營業利益,-195.0,-183.0,-179.0,-96.0,-95.0,-78.0,-49.0,-110.0
2102,營業外收入及支出,17.0,-16.0,129.0,-11.0,111.0,-495.0,33.0,-14.0
2102,稅後淨利,-158.0,-179.0,-52.0,-101.0,21.0,-577.0,-14.0,-107.0
2102,每股盈餘,-0.35,-0.39,-0.09,-0.22,0.05,-1.25,-0.04,-0.23
2103,營業收入淨額,7694.0,7517.0,7095.0,7550.0,8363.0,8759.0,7194.0,6569.0
2103,營業利益,423.0,470.0,361.0,326.0,-12.0,528.0,230.0,398.0
2103,營業外收入及支出,93.0,17.0,41.0,61.0,-184.0,16.0,-64.0,-41.0
2103,稅後淨利,395.0,275.0,95.0,217.0,24.0,368.0,66.0,265.0
2103,每股盈餘,0.47,0.29,0.38,0.36,-0.11,0.43,0.07,0.3
2104,營業收入淨額,6195.0,5435.0,5271.0,5009.0,4978.0,4857.0,4051.0,4140.0
2104,營業利益,1329.0,1107.0,819.0,852.0,1067.0,903.0,855.0,828.0
2104,營業外收入及支出,-16.0,-88.0,-226.0,129.0,121.0,-99.0,-144.0,18.0
2104,稅後淨利,882.0,823.0,430.0,677.0,667.0,497.0,435.0,601.0
2104,每股盈餘,1.33,1.29,0.56,1.01,1.4,0.82,0.66,0.91
2105,營業收入淨額,28209.0,27687.0,27119.0,28180.0,28369.0,28641.0,27728.0,29293.0
2105,營業利益,2209.0,2458.0,1777.0,1273.0,2157.0,3192.0,3360.0,4215.0
2105,營業外收入及支出,-147.0,-531.0,-139.0,206.0,429.0,-512.0,-167.0,-227.0
2105,稅後淨利,1407.0,1245.0,878.0,1054.0,1727.0,1949.0,2368.0,3017.0
2105,每股盈餘,0.42,0.37,0.26,0.32,0.53,0.59,0.69,0.92
2106,營業收入淨額,8345.0,7877.0,7860.0,7567.0,7802.0,7304.0,7192.0,7164.0
2106,營業利益,226.0,204.0,170.0,319.0,256.0,435.0,666.0,818.0
2106,營業外收入及支出,419.0,-260.0,-143.0,-108.0,-86.0,-183.0,360.0,34.0
2106,稅後淨利,506.0,-173.0,-19.0,129.0,5.0,203.0,847.0,719.0
2106,每股盈餘,0.57,-0.2,-0.01,0.15,0.01,0.23,0.96,0.85
2107,營業收入淨額,363.0,330.0,440.0,447.0,371.0,468.0,570.0,401.0
2107,營業利益,29.0,22.0,81.0,83.0,42.0,98.0,93.0,65.0
2107,營業外收入及支出,70.0,-48.0,-80.0,73.0,6.0,-105.0,136.0,7.0
2107,稅後淨利,58.0,-16.0,77.0,151.0,39.0,2.0,137.0,75.0
2107,每股盈餘,0.16,-0.04,0.0,0.37,0.09,0.0,0.41,0.16
2108,營業收入淨額,3291.0,3061.0,3226.0,2869.0,2574.0,2979.0,2590.0,2309.0
2108,營業利益,458.0,429.0,440.0,260.0,153.0,292.0,140.0,198.0
2108,營業外收入及支出,121.0,-25.0,-11.0,9.0,13.0,-65.0,58.0,-44.0
2108,稅後淨利,449.0,285.0,342.0,221.0,142.0,179.0,162.0,119.0
2108,每股盈餘,0.88,0.57,0.68,0.44,0.27,0.37,0.33,0.25
2109,營業收入淨額,1297.0,1321.0,1373.0,1455.0,1455.0,1486.0,1422.0,1494.0
2109,營業利益,-1.0,26.0,-30.0,3.0,24.0,92.0,61.0,142.0
2109,營業外收入及支出,-61.0,33.0,-930.0,24.0,40.0,-8.0,-86.0,-25.0
2109,稅後淨利,-89.0,39.0,-59.0,8.0,26.0,49.0,42.0,88.0
2109,每股盈餘,-0.35,0.05,-2.96,-0.05,0.03,0.04,-0.26,0.12
2114,營業收入淨額,468.0,418.0,482.0,436.0,393.0,323.0,396.0,400.0
2114,營業利益,126.0,109.0,150.0,127.0,90.0,79.0,105.0,117.0
2114,營業外收入及支出,23.0,-15.0,0.0,9.0,14.0,-59.0,25.0,-36.0
2114,稅後淨利,126.0,83.0,112.0,112.0,86.0,16.0,110.0,67.0
2114,每股盈餘,1.79,1.17,1.84,1.66,1.27,0.24,1.61,1.0
6582,營業收入淨額,967.0,911.0,655.0,628.0,841.0,860.0,837.0,701.0
6582,營業利益,128.0,106.0,78.0,83.0,183.0,88.0,138.0,158.0
6582,營業外收入及支出,11.0,-3.0,-1.0,12.0,-6.0,-9.0,8.0,8.0
6582,稅後淨利,119.0,81.0,63.0,80.0,146.0,62.0,122.0,137.0
6582,每股盈餘,1.07,0.8,0.64,0.78,1.4,0.69,1.28,1.48
2201,營業收入淨額,19778.0,21629.0,22829.0,19428.0,21168.0,22958.0,27951.0,24030.0
2201,營業利益,141.0,1315.0,-115.0,570.0,-11.0,1453.0,568.0,475.0
2201,營業外收入及支出,916.0,939.0,726.0,947.0,407.0,162.0,-648.0,556.0
2201,稅後淨利,520.0,1785.0,172.0,1153.0,8.0,1231.0,-357.0,743.0
2201,每股盈餘,0.06,0.88,0.14,0.67,0.23,0.52,-0.35,0.37
2204,營業收入淨額,8540.0,10412.0,7968.0,8885.0,11184.0,10872.0,9284.0,9925.0
2204,營業利益,460.0,803.0,271.0,546.0,788.0,829.0,258.0,683.0
2204,營業外收入及支出,487.0,802.0,686.0,605.0,711.0,438.0,328.0,325.0
2204,稅後淨利,865.0,1397.0,1000.0,1072.0,1269.0,1091.0,481.0,922.0
2204,每股盈餘,0.54,0.97,0.61,0.73,0.91,0.76,0.25,0.62
2206,營業收入淨額,8398.0,7630.0,7183.0,8247.0,8436.0,7532.0,10961.0,8531.0
2206,營業利益,125.0,250.0,-340.0,187.0,386.0,152.0,68.0,159.0
2206,營業外收入及支出,225.0,26.0,45.0,73.0,120.0,-80.0,-201.0,-431.0
2206,稅後淨利,123.0,218.0,-194.0,214.0,469.0,23.0,-144.0,-336.0
2206,每股盈餘,0.32,0.27,-0.19,0.24,0.52,0.02,-0.11,-0.36
2207,營業收入淨額,44217.0,43102.0,31134.0,39782.0,44060.0,-2366.0,35419.0,79266.0
2207,營業利益,4536.0,4250.0,-1507.0,3729.0,4187.0,-1532.0,2576.0,5234.0
2207,營業外收入及支出,-457.0,-165.0,5611.0,-209.0,-50.0,2692.0,871.0,2396.0
2207,稅後淨利,2996.0,3092.0,4289.0,2598.0,3450.0,1473.0,2901.0,6288.0
2207,每股盈餘,4.68,4.96,8.69,4.08,5.75,4.66,4.69,10.31
2227,營業收入淨額,8083.0,8358.0,6599.0,7905.0,8861.0,9857.0,7604.0,8164.0
2227,營業利益,416.0,429.0,264.0,468.0,642.0,703.0,171.0,270.0
2227,營業外收入及支出,1884.0,1273.0,1759.0,1571.0,1562.0,1036.0,1388.0,855.0
2227,稅後淨利,1836.0,1111.0,1679.0,1689.0,1827.0,1442.0,1294.0,932.0
2227,每股盈餘,6.13,3.7,5.59,5.64,6.1,4.81,4.31,3.1
2302,營業收入淨額,135.0,113.0,126.0,105.0,98.0,98.0,119.0,124.0
2302,營業利益,-1.0,-3.0,0.0,-2.0,-3.0,-17.0,-9.0,-9.0
2302,營業外收入及支出,17.0,-10.0,-4.0,-2.0,-5.0,0.0,9.0,9.0
2302,稅後淨利,16.0,-13.0,-2.0,-6.0,-8.0,-17.0,0.0,-1.0
2302,每股盈餘,0.1,-0.08,-0.03,-0.03,-0.05,-0.1,-0.01,-0.01
2303,營業收入淨額,39201.0,37666.0,36827.0,38065.0,38121.0,37769.0,39306.0,38903.0
2303,營業利益,3181.0,769.0,1901.0,1629.0,1668.0,1371.0,2276.0,1485.0
2303,營業外收入及支出,-1095.0,1087.0,-152.0,1236.0,449.0,-303.0,-1210.0,466.0
2303,稅後淨利,2514.0,2656.0,1383.0,2093.0,1378.0,847.0,600.0,1366.0
2303,每股盈餘,0.3,0.28,0.15,0.28,0.17,0.19,0.21,0.24
2329,營業收入淨額,3731.0,3139.0,3564.0,3550.0,3376.0,3397.0,3741.0,3809.0
2329,營業利益,-102.0,-333.0,-220.0,-115.0,-187.0,-203.0,-86.0,124.0
2329,營業外收入及支出,59.0,-33.0,-68.0,43.0,18.0,-21.0,109.0,-25.0
2329,稅後淨利,-48.0,-104.0,-233.0,-120.0,-143.0,-218.0,3.0,91.0
2329,每股盈餘,-0.06,-0.12,-0.37,-0.12,-0.17,-0.23,0.01,0.09
2330,營業收入淨額,233277.0,248079.0,277570.0,252107.0,213855.0,233914.0,262227.0,260406.0
2330,營業利益,84428.0,96827.0,108895.0,98056.0,83255.0,95352.0,109907.0,106262.0
2330,營業外收入及支出,3159.0,3117.0,2780.0,2462.0,2862.0,2470.0,2140.0,1987.0
2330,稅後淨利,74940.0,88929.0,99010.0,89131.0,65350.0,87238.0,103501.0,95995.0
2330,每股盈餘,2.79,3.46,3.83,3.47,2.56,3.38,3.86,3.73
2337,營業收入淨額,8880.0,9061.0,10557.0,10467.0,6563.0,6610.0,6766.0,7092.0
2337,營業利益,2137.0,1995.0,2656.0,2098.0,585.0,414.0,618.0,676.0
2337,營業外收入及支出,196.0,-100.0,-74.0,30.0,38.0,-210.0,1.0,-41.0
2337,稅後淨利,2327.0,1882.0,2576.0,2118.0,616.0,212.0,699.0,618.0
2337,每股盈餘,1.3,1.06,1.46,1.2,0.35,0.06,0.2,0.18
2338,營業收入淨額,743.0,632.0,496.0,327.0,311.0,293.0,277.0,303.0
2338,營業利益,57.0,70.0,-50.0,17.0,32.0,-6.0,-61.0,-50.0
2338,營業外收入及支出,162.0,-1.0,2.0,-24.0,-15.0,-21.0,-31.0,-13.0
2338,稅後淨利,41.0,63.0,-91.0,-16.0,7.0,-28.0,-96.0,-63.0
2338,每股盈餘,1.06,0.42,-0.27,0.0,0.06,-0.11,-0.26,-0.18
2342,營業收入淨額,450.0,434.0,407.0,414.0,396.0,420.0,381.0,389.0
2342,營業利益,29.0,36.0,11.0,23.0,10.0,19.0,30.0,38.0
2342,營業外收入及支出,71.0,-17.0,-14.0,-14.0,-13.0,-59.0,-1.0,-39.0
2342,稅後淨利,67.0,20.0,-4.0,9.0,-2.0,-41.0,-5.0,0.0
2342,每股盈餘,0.85,0.14,-0.01,0.15,0.0,-0.1,-0.01,0.01
2344,營業收入淨額,13485.0,12156.0,13206.0,12550.0,11411.0,10425.0,10775.0,10733.0
2344,營業利益,2458.0,2028.0,2234.0,2099.0,1398.0,925.0,937.0,884.0
2344,營業外收入及支出,362.0,-56.0,3.0,430.0,50.0,-41.0,52.0,-5.0
2344,稅後淨利,2553.0,1537.0,1774.0,2150.0,1129.0,538.0,1027.0,609.0
2344,每股盈餘,0.54,0.4,0.5,0.58,0.28,0.19,0.23,0.18
2351,營業收入淨額,2691.0,2414.0,2420.0,2467.0,2404.0,2291.0,2245.0,2306.0
2351,營業利益,307.0,243.0,225.0,268.0,275.0,295.0,248.0,311.0
2351,營業外收入及支出,40.0,-21.0,-12.0,11.0,2.0,-84.0,29.0,-54.0
2351,稅後淨利,266.0,167.0,176.0,228.0,202.0,168.0,223.0,232.0
2351,每股盈餘,1.33,0.85,0.93,1.17,0.98,0.85,1.12,1.05
2363,營業收入淨額,75.0,41.0,62.0,57.0,54.0,46.0,66.0,34.0
2363,營業利益,-86.0,-94.0,-69.0,-75.0,-81.0,-76.0,-60.0,-87.0
2363,營業外收入及支出,8.0,-7.0,-37.0,152.0,-7.0,-35.0,4.0,182.0
2363,稅後淨利,-78.0,-101.0,-124.0,77.0,-88.0,-78.0,-154.0,93.0
2363,每股盈餘,-0.14,-0.18,-0.28,0.14,-0.16,-0.2,-0.28,0.17
2369,營業收入淨額,1274.0,1418.0,1529.0,1599.0,1481.0,1454.0,1467.0,1434.0
2369,營業利益,-9.0,-100.0,17.0,49.0,36.0,26.0,57.0,22.0
2369,營業外收入及支出,23.0,7.0,20.0,8.0,13.0,29.0,10.0,61.0
2369,稅後淨利,4.0,-79.0,30.0,38.0,34.0,17.0,42.0,125.0
2369,每股盈餘,0.0,-0.22,0.05,0.1,0.08,0.11,0.11,0.42
2379,營業收入淨額,11152.0,10626.0,10802.0,10951.0,9952.0,9983.0,9801.0,10279.0
2379,營業利益,949.0,627.0,612.0,919.0,743.0,930.0,462.0,976.0
2379,營業外收入及支出,120.0,268.0,242.0,306.0,248.0,-374.0,308.0,-163.0
2379,稅後淨利,1021.0,801.0,793.0,1133.0,915.0,504.0,1044.0,748.0
2379,每股盈餘,1.97,1.66,1.58,2.28,1.85,1.0,1.35,1.48
2388,營業收入淨額,1125.0,1030.0,1125.0,1098.0,1224.0,1065.0,1409.0,1111.0
2388,營業利益,-384.0,-396.0,-317.0,-383.0,-280.0,-364.0,-316.0,-307.0
2388,營業外收入及支出,405.0,430.0,291.0,401.0,294.0,381.0,340.0,321.0
2388,稅後淨利,30.0,1.0,-142.0,-4.0,9.0,-79.0,22.0,110.0
2388,每股盈餘,0.04,0.06,0.0,0.04,0.03,0.04,0.06,0.07
2401,營業收入淨額,1682.0,1430.0,1663.0,1954.0,1725.0,1479.0,1793.0,1877.0
2401,營業利益,23.0,-123.0,-1.0,56.0,67.0,-75.0,71.0,1.0
2401,營業外收入及支出,36.0,147.0,49.0,91.0,34.0,413.0,37.0,79.0
2401,稅後淨利,7.0,-95.0,2.0,87.0,77.0,-33.0,78.0,-11.0
2401,每股盈餘,-0.04,0.02,0.0,0.13,0.05,0.54,0.09,0.07
2408,營業收入淨額,24592.0,18797.0,16769.0,13293.0,12626.0,12231.0,12098.0,10204.0
2408,營業利益,11510.0,8319.0,6526.0,4245.0,4167.0,3853.0,2570.0,1699.0
2408,營業外收入及支出,1990.0,-1092.0,15457.0,4313.0,3835.0,-566.0,18856.0,-296.0
2408,稅後淨利,11314.0,7401.0,6198.0,4415.0,2500.0,3556.0,1375.0,1391.0
2408,每股盈餘,3.68,2.39,7.83,3.09,2.36,1.19,7.34,0.51
2434,營業收入淨額,87.0,87.0,77.0,65.0,73.0,46.0,65.0,58.0
2434,營業利益,-47.0,-32.0,-48.0,-11.0,-22.0,-34.0,12.0,-30.0
2434,營業外收入及支出,-1.0,4.0,-3.0,5.0,6.0,-17.0,-5.0,-10.0
2434,稅後淨利,-47.0,-28.0,-52.0,-11.0,-16.0,-51.0,16.0,-37.0
2434,每股盈餘,-0.67,-0.39,-0.73,-0.16,-0.22,-0.46,0.12,-0.33
2436,營業收入淨額,668.0,590.0,640.0,686.0,560.0,495.0,530.0,586.0
2436,營業利益,27.0,25.0,35.0,44.0,18.0,22.0,3.0,24.0
2436,營業外收入及支出,156.0,26.0,32.0,79.0,49.0,-19.0,28.0,50.0
2436,稅後淨利,54.0,-6.0,6.0,99.0,9.0,-32.0,23.0,70.0
2436,每股盈餘,0.66,0.2,0.25,0.51,0.23,0.02,0.12,0.31
2441,營業收入淨額,3193.0,3053.0,3128.0,3106.0,2956.0,2761.0,2855.0,2747.0
2441,營業利益,784.0,758.0,761.0,776.0,723.0,724.0,628.0,666.0
2441,營業外收入及支出,58.0,-18.0,-10.0,12.0,19.0,-47.0,43.0,-12.0
2441,稅後淨利,658.0,620.0,644.0,675.0,588.0,590.0,599.0,577.0
2441,每股盈餘,1.13,1.1,1.14,1.19,1.03,1.05,1.05,1.02
2449,營業收入淨額,5040.0,4581.0,4784.0,5191.0,4843.0,4869.0,5261.0,5404.0
2449,營業利益,786.0,479.0,645.0,928.0,958.0,936.0,904.0,1144.0
2449,營業外收入及支出,-211.0,-51.0,-95.0,-106.0,-105.0,-226.0,-124.0,-92.0
2449,稅後淨利,328.0,236.0,446.0,643.0,553.0,563.0,791.0,879.0
2449,每股盈餘,0.3,0.29,0.36,0.55,0.5,0.48,0.56,0.75
2451,營業收入淨額,4412.0,4800.0,4818.0,5461.0,4996.0,5690.0,5700.0,5425.0
2451,營業利益,486.0,694.0,874.0,974.0,930.0,1220.0,1010.0,765.0
2451,營業外收入及支出,420.0,-83.0,-130.0,-82.0,64.0,-537.0,182.0,-236.0
2451,稅後淨利,716.0,479.0,623.0,747.0,797.0,573.0,1019.0,472.0
2451,每股盈餘,1.68,1.11,1.38,1.65,1.8,1.33,2.37,1.1
2454,營業收入淨額,60481.0,49654.0,84740.0,63651.0,58079.0,56083.0,101941.0,78403.0
2454,營業利益,4092.0,1929.0,1290.0,4959.0,2358.0,1212.0,3981.0,7622.0
2454,營業外收入及支出,4665.0,1183.0,9445.0,662.0,1022.0,6289.0,1586.0,993.0
2454,稅後淨利,3951.0,2304.0,1299.0,5078.0,2178.0,209.0,5035.0,7866.0
2454,每股盈餘,4.75,1.69,6.5,3.26,1.51,4.29,3.23,4.98
2458,營業收入淨額,2104.0,1779.0,1887.0,2160.0,1867.0,1589.0,1648.0,1960.0
2458,營業利益,387.0,288.0,323.0,468.0,331.0,227.0,168.0,313.0
2458,營業外收入及支出,73.0,41.0,-44.0,10.0,14.0,-69.0,13.0,-32.0
2458,稅後淨利,352.0,206.0,272.0,395.0,285.0,137.0,157.0,251.0
2458,每股盈餘,0.9,0.63,0.58,0.96,0.7,0.34,0.39,0.58
2481,營業收入淨額,2972.0,2834.0,3107.0,3095.0,2860.0,2950.0,3277.0,3113.0
2481,營業利益,215.0,248.0,230.0,297.0,212.0,204.0,173.0,210.0
2481,營業外收入及支出,86.0,11.0,-1043.0,132.0,124.0,40.0,35.0,25.0
2481,稅後淨利,225.0,194.0,286.0,344.0,284.0,205.0,201.0,189.0
2481,每股盈餘,0.7,0.6,-2.55,0.74,0.55,0.34,0.41,0.4
3006,營業收入淨額,2906.0,2810.0,2739.0,2545.0,2513.0,2659.0,2719.0,2454.0
3006,營業利益,218.0,260.0,217.0,172.0,136.0,206.0,121.0,71.0
3006,營業外收入及支出,113.0,-63.0,13.0,68.0,244.0,-81.0,81.0,60.0
3006,稅後淨利,297.0,194.0,191.0,197.0,110.0,72.0,199.0,8.0
3006,每股盈餘,1.05,0.61,0.82,0.74,1.16,0.39,0.79,0.3
3014,營業收入淨額,821.0,799.0,858.0,912.0,800.0,793.0,814.0,946.0
3014,營業利益,125.0,125.0,114.0,139.0,117.0,122.0,83.0,153.0
3014,營業外收入及支出,22.0,-5.0,-14.0,-1.0,-1.0,-12.0,2.0,-6.0
3014,稅後淨利,118.0,108.0,88.0,128.0,95.0,92.0,71.0,136.0
3014,每股盈餘,0.74,0.68,0.51,0.81,0.59,0.56,0.45,0.87
3016,營業收入淨額,1104.0,941.0,834.0,851.0,851.0,807.0,677.0,698.0
3016,營業利益,135.0,82.0,69.0,60.0,56.0,36.0,3.0,-13.0
3016,營業外收入及支出,12.0,2.0,3.0,4.0,1.0,-17.0,19.0,-5.0
3016,稅後淨利,115.0,68.0,62.0,56.0,47.0,16.0,1.0,-20.0
3016,每股盈餘,0.42,0.25,0.26,0.22,0.19,0.06,0.01,-0.07
3034,營業收入淨額,13265.0,10466.0,12104.0,12523.0,11918.0,10993.0,11278.0,12109.0
3034,營業利益,1754.0,1156.0,1569.0,1596.0,1384.0,1206.0,1332.0,1462.0
3034,營業外收入及支出,223.0,-44.0,-24.0,233.0,76.0,-104.0,125.0,-39.0
3034,稅後淨利,1582.0,917.0,1317.0,1346.0,1226.0,908.0,1256.0,1230.0
3034,每股盈餘,2.6,1.51,2.16,2.55,2.01,1.53,2.06,2.02
3035,營業收入淨額,1104.0,1043.0,1131.0,1269.0,1537.0,1432.0,1526.0,1543.0
3035,營業利益,38.0,49.0,41.0,110.0,179.0,-16.0,14.0,88.0
3035,營業外收入及支出,6.0,24.0,4.0,43.0,-7.0,-24.0,10.0,-19.0
3035,稅後淨利,39.0,72.0,24.0,95.0,165.0,-66.0,51.0,48.0
3035,每股盈餘,0.11,0.28,0.17,0.5,0.61,2.12,0.13,0.2
3041,營業收入淨額,600.0,556.0,677.0,875.0,908.0,765.0,849.0,796.0
3041,營業利益,-238.0,-196.0,-205.0,-144.0,-143.0,-143.0,-84.0,-114.0
3041,營業外收入及支出,21.0,10.0,18.0,16.0,24.0,5.0,-300.0,11.0
3041,稅後淨利,-178.0,-99.0,-152.0,-109.0,-102.0,-116.0,-56.0,-84.0
3041,每股盈餘,-0.59,-0.33,-0.51,-0.36,-0.34,-0.39,-1.27,-0.28
3054,營業收入淨額,48.0,52.0,79.0,99.0,67.0,104.0,166.0,92.0
3054,營業利益,-11.0,-22.0,-60.0,-36.0,-25.0,-9.0,7.0,-15.0
