,,2018_2Q,2018_1Q,2017_4Q,2017_3Q,2017_2Q,2017_1Q,2016_4Q,2016_3Q
5533,來自營運之現金流量,-28.0,-204.0,1666.0,875.0,98.0,-477.0,-49.0,-176.0
5533,投資活動之現金流量,34.0,-86.0,66.0,-55.0,-35.0,-24.0,-37.0,3.0
5533,籌資活動之現金流量,159.0,-43.0,-1591.0,-825.0,13.0,601.0,138.0,49.0
5533,本期產生現金流量,166.0,-334.0,141.0,-6.0,76.0,101.0,52.0,-125.0
5534,來自營運之現金流量,-423.0,3996.0,-931.0,-139.0,1870.0,3.0,-1456.0,20.0
5534,投資活動之現金流量,-76.0,279.0,-22.0,15.0,4.0,-1.0,-3.0,1.0
5534,籌資活動之現金流量,101.0,-3745.0,1130.0,-618.0,-1139.0,198.0,1276.0,-113.0
5534,本期產生現金流量,-398.0,530.0,177.0,-742.0,735.0,200.0,-183.0,-92.0
6177,來自營運之現金流量,-303.0,-841.0,-1677.0,-387.0,2265.0,-519.0,-611.0,-323.0
6177,投資活動之現金流量,28.0,-369.0,-15.0,263.0,249.0,-27.0,-44.0,39.0
6177,籌資活動之現金流量,-386.0,2307.0,1744.0,-100.0,-2117.0,397.0,285.0,797.0
6177,本期產生現金流量,-642.0,1087.0,45.0,-233.0,398.0,-158.0,-358.0,501.0
9906,來自營運之現金流量,-1531.0,-1373.0,235.0,143.0,134.0,49.0,100.0,135.0
9906,投資活動之現金流量,0.0,-1.0,0.0,0.0,36.0,11.0,71.0,97.0
9906,籌資活動之現金流量,1586.0,1010.0,114.0,-89.0,-153.0,-56.0,-168.0,-239.0
9906,本期產生現金流量,55.0,-364.0,349.0,54.0,17.0,4.0,4.0,-7.0
9946,來自營運之現金流量,118.0,16.0,-581.0,-62.0,-419.0,190.0,29.0,177.0
9946,投資活動之現金流量,2.0,0.0,157.0,-1.0,0.0,-50.0,-1.0,-12.0
9946,籌資活動之現金流量,26.0,-103.0,20.0,201.0,-6.0,4.0,3.0,-341.0
9946,本期產生現金流量,146.0,-86.0,-403.0,138.0,-424.0,145.0,32.0,-176.0
2208,來自營運之現金流量,1565.0,-1255.0,-913.0,-28.0,2475.0,-2137.0,-3023.0,-1401.0
2208,投資活動之現金流量,-60.0,17.0,-142.0,-77.0,-61.0,-86.0,-85.0,-190.0
2208,籌資活動之現金流量,-1024.0,1140.0,1132.0,131.0,-2461.0,2258.0,3096.0,1610.0
2208,本期產生現金流量,481.0,-99.0,77.0,26.0,-47.0,35.0,-11.0,19.0
2603,來自營運之現金流量,567.0,139.0,1963.0,3747.0,3228.0,2253.0,1808.0,-2440.0
2603,投資活動之現金流量,-8473.0,-2859.0,-6966.0,-1595.0,-470.0,-839.0,-784.0,-2214.0
2603,籌資活動之現金流量,9412.0,-1014.0,5285.0,-880.0,1494.0,-2024.0,-1606.0,3015.0
2603,本期產生現金流量,1823.0,-3990.0,-160.0,1238.0,4045.0,-1429.0,1050.0,-1952.0
2605,來自營運之現金流量,-30.0,349.0,553.0,353.0,353.0,618.0,429.0,619.0
2605,投資活動之現金流量,-234.0,-890.0,-148.0,138.0,21.0,-2317.0,1076.0,172.0
2605,籌資活動之現金流量,-206.0,743.0,-276.0,-963.0,-337.0,1316.0,-1010.0,-1280.0
2605,本期產生現金流量,-194.0,73.0,27.0,-541.0,46.0,-802.0,672.0,-673.0
2606,來自營運之現金流量,1041.0,383.0,487.0,743.0,533.0,-9.0,547.0,324.0
2606,投資活動之現金流量,141.0,-393.0,976.0,-418.0,201.0,-3452.0,2201.0,-2140.0
2606,籌資活動之現金流量,-970.0,6079.0,-5889.0,-567.0,3294.0,2069.0,-10288.0,812.0
2606,本期產生現金流量,921.0,5803.0,-4566.0,-305.0,4017.0,-2159.0,-6939.0,-1533.0
2607,來自營運之現金流量,711.0,520.0,668.0,603.0,626.0,617.0,714.0,505.0
2607,投資活動之現金流量,-443.0,-603.0,-349.0,-550.0,-375.0,-415.0,-487.0,-158.0
2607,籌資活動之現金流量,50.0,-295.0,657.0,-378.0,-306.0,-310.0,-321.0,-693.0
2607,本期產生現金流量,426.0,-423.0,937.0,-334.0,-44.0,-249.0,-17.0,-428.0
2608,來自營運之現金流量,89.0,362.0,443.0,448.0,415.0,267.0,479.0,366.0
2608,投資活動之現金流量,-717.0,-94.0,-38.0,-758.0,-177.0,-226.0,-163.0,-383.0
2608,籌資活動之現金流量,556.0,-261.0,-314.0,227.0,-184.0,274.0,-436.0,-88.0
2608,本期產生現金流量,-72.0,6.0,91.0,-83.0,54.0,312.0,-123.0,-102.0
2609,來自營運之現金流量,-1410.0,-2131.0,-1296.0,2109.0,1341.0,-237.0,-313.0,-5094.0
2609,投資活動之現金流量,216.0,-322.0,-654.0,-245.0,-487.0,5.0,1924.0,301.0
2609,籌資活動之現金流量,6552.0,1504.0,3237.0,-2492.0,170.0,-414.0,-3293.0,3876.0
2609,本期產生現金流量,5427.0,-996.0,1341.0,-656.0,993.0,-808.0,-1664.0,-1020.0
2610,來自營運之現金流量,9285.0,2698.0,6173.0,9875.0,9065.0,3433.0,5368.0,3716.0
2610,投資活動之現金流量,-4278.0,-6071.0,-8489.0,-7320.0,-5393.0,-4591.0,-10549.0,-6888.0
2610,籌資活動之現金流量,-2071.0,2673.0,-1422.0,-7151.0,3090.0,814.0,7149.0,478.0
2610,本期產生現金流量,3011.0,-734.0,-3263.0,-4843.0,6908.0,-483.0,2075.0,-2767.0
2611,來自營運之現金流量,33.0,16.0,-6.0,-19.0,-40.0,38.0,313.0,-347.0
2611,投資活動之現金流量,33.0,-62.0,104.0,155.0,27.0,-37.0,-290.0,321.0
2611,籌資活動之現金流量,-53.0,-24.0,-56.0,-132.0,46.0,-25.0,-2.0,-36.0
2611,本期產生現金流量,13.0,-71.0,42.0,4.0,34.0,-24.0,21.0,-62.0
2612,來自營運之現金流量,290.0,231.0,255.0,237.0,202.0,113.0,314.0,314.0
2612,投資活動之現金流量,-130.0,6.0,-6.0,-857.0,12.0,-422.0,15.0,-1307.0
2612,籌資活動之現金流量,-76.0,-173.0,-233.0,633.0,-1284.0,771.0,-842.0,501.0
2612,本期產生現金流量,208.0,7.0,28.0,-3.0,-1062.0,291.0,-433.0,-578.0
2613,來自營運之現金流量,15.0,-4.0,139.0,44.0,62.0,3.0,112.0,25.0
2613,投資活動之現金流量,-203.0,-18.0,-215.0,-79.0,-75.0,-37.0,-42.0,-108.0
2613,籌資活動之現金流量,138.0,35.0,69.0,30.0,13.0,23.0,-30.0,111.0
2613,本期產生現金流量,-50.0,12.0,-7.0,-6.0,0.0,-11.0,40.0,29.0
2615,來自營運之現金流量,1184.0,568.0,1670.0,3165.0,2006.0,239.0,1448.0,552.0
2615,投資活動之現金流量,-899.0,-2908.0,-2912.0,-215.0,-149.0,-1146.0,-604.0,58.0
2615,籌資活動之現金流量,-220.0,-2047.0,189.0,-3136.0,1425.0,-1021.0,-1031.0,-842.0
2615,本期產生現金流量,204.0,-4415.0,-1099.0,-176.0,3278.0,-2085.0,-123.0,-57.0
2617,來自營運之現金流量,340.0,325.0,336.0,381.0,309.0,134.0,229.0,212.0
2617,投資活動之現金流量,81.0,27.0,-1259.0,-1310.0,-115.0,-172.0,-731.0,-767.0
2617,籌資活動之現金流量,-391.0,-462.0,936.0,1052.0,-164.0,39.0,561.0,437.0
2617,本期產生現金流量,39.0,-115.0,7.0,120.0,31.0,-9.0,62.0,-121.0
2618,來自營運之現金流量,10708.0,2548.0,4330.0,7214.0,6670.0,-563.0,5098.0,6577.0
2618,投資活動之現金流量,-3938.0,-1020.0,-6476.0,-9477.0,-3038.0,-2411.0,-2856.0,-4732.0
2618,籌資活動之現金流量,-6143.0,3643.0,7660.0,2651.0,-6960.0,-2825.0,7728.0,-2032.0
2618,本期產生現金流量,636.0,5162.0,5507.0,380.0,-3312.0,-5822.0,9962.0,-219.0
2630,來自營運之現金流量,-226.0,-351.0,387.0,18.0,114.0,-370.0,453.0,92.0
2630,投資活動之現金流量,-21.0,-34.0,-2.0,-52.0,10.0,-19.0,-25.0,-17.0
2630,籌資活動之現金流量,86.0,511.0,-384.0,19.0,-99.0,326.0,-379.0,-59.0
2630,本期產生現金流量,-161.0,126.0,1.0,-15.0,25.0,-64.0,49.0,15.0
2633,來自營運之現金流量,5935.0,6817.0,6728.0,5540.0,2934.0,6404.0,5656.0,5845.0
2633,投資活動之現金流量,3712.0,-2764.0,-2504.0,-2291.0,15035.0,3638.0,-3341.0,143.0
2633,籌資活動之現金流量,-50.0,-3930.0,-63.0,-23259.0,-80.0,-5132.0,-5088.0,-5667.0
2633,本期產生現金流量,9597.0,123.0,4161.0,-20010.0,17889.0,4910.0,-2721.0,307.0
2634,來自營運之現金流量,-3139.0,-1407.0,1305.0,317.0,-99.0,-493.0,3046.0,2291.0
2634,投資活動之現金流量,1390.0,-370.0,-360.0,-396.0,-717.0,-2343.0,-869.0,-1310.0
2634,籌資活動之現金流量,1372.0,1261.0,-2039.0,563.0,923.0,1854.0,-3211.0,-271.0
2634,本期產生現金流量,-367.0,-524.0,-1102.0,483.0,108.0,-983.0,-1034.0,710.0
2636,來自營運之現金流量,-59.0,171.0,92.0,-48.0,-8.0,118.0,63.0,62.0
2636,投資活動之現金流量,28.0,12.0,-104.0,-81.0,-19.0,-102.0,-18.0,13.0
2636,籌資活動之現金流量,-22.0,-10.0,81.0,31.0,60.0,109.0,-45.0,28.0
2636,本期產生現金流量,-20.0,176.0,55.0,-77.0,54.0,10.0,11.0,33.0
2642,來自營運之現金流量,-33.0,73.0,4.0,15.0,42.0,48.0,41.0,16.0
2642,投資活動之現金流量,-7.0,-16.0,-87.0,-45.0,14.0,45.0,-6.0,-27.0
2642,籌資活動之現金流量,0.0,5.0,0.0,-43.0,0.0,0.0,0.0,-57.0
2642,本期產生現金流量,-39.0,62.0,-83.0,-73.0,56.0,92.0,35.0,-68.0
5607,來自營運之現金流量,-314.0,155.0,79.0,131.0,185.0,4.0,106.0,110.0
5607,投資活動之現金流量,-26.0,-34.0,-13.0,-16.0,-15.0,-6.0,-5.0,-7.0
5607,籌資活動之現金流量,357.0,-144.0,-83.0,-85.0,-141.0,-23.0,-114.0,-110.0
5607,本期產生現金流量,18.0,-23.0,-17.0,30.0,30.0,-25.0,-14.0,-8.0
5608,來自營運之現金流量,307.0,187.0,332.0,126.0,13.0,240.0,145.0,290.0
5608,投資活動之現金流量,-50.0,404.0,149.0,-113.0,140.0,-315.0,-136.0,-222.0
5608,籌資活動之現金流量,-240.0,-633.0,-321.0,-90.0,-76.0,18.0,-177.0,51.0
5608,本期產生現金流量,31.0,-49.0,154.0,-78.0,78.0,-68.0,-165.0,112.0
2701,來自營運之現金流量,26.0,48.0,36.0,35.0,30.0,50.0,38.0,33.0
2701,投資活動之現金流量,22.0,-8.0,12.0,-16.0,-4.0,-37.0,13.0,-11.0
2701,籌資活動之現金流量,0.0,-5.0,-93.0,0.0,0.0,-1.0,-73.0,-2.0
2701,本期產生現金流量,48.0,35.0,-45.0,18.0,26.0,13.0,-22.0,21.0
2702,來自營運之現金流量,32.0,-35.0,52.0,55.0,124.0,75.0,88.0,133.0
2702,投資活動之現金流量,-235.0,243.0,-150.0,-17.0,-606.0,-29.0,-1.0,-1039.0
2702,籌資活動之現金流量,-7.0,634.0,0.0,34.0,492.0,-6.0,-17.0,-20.0
2702,本期產生現金流量,-149.0,822.0,-109.0,119.0,-45.0,-6.0,96.0,-934.0
2704,來自營運之現金流量,109.0,97.0,299.0,112.0,145.0,70.0,299.0,163.0
2704,投資活動之現金流量,-1.0,-57.0,-41.0,58.0,-103.0,-24.0,-26.0,-89.0
2704,籌資活動之現金流量,-156.0,-5.0,-249.0,-162.0,-65.0,-55.0,-357.0,-127.0
2704,本期產生現金流量,-48.0,35.0,9.0,8.0,-23.0,-9.0,-84.0,-53.0
2705,來自營運之現金流量,96.0,-252.0,278.0,-86.0,80.0,-98.0,143.0,-30.0
2705,投資活動之現金流量,-59.0,-38.0,-144.0,-28.0,-42.0,2.0,-2.0,-3.0
2705,籌資活動之現金流量,-126.0,41.0,-20.0,95.0,-6.0,71.0,-191.0,2.0
2705,本期產生現金流量,-89.0,-249.0,114.0,-20.0,32.0,-25.0,-51.0,-31.0
2706,來自營運之現金流量,40.0,56.0,47.0,30.0,35.0,57.0,42.0,27.0
2706,投資活動之現金流量,26.0,-49.0,-19.0,-21.0,-48.0,-71.0,66.0,80.0
2706,籌資活動之現金流量,-60.0,1.0,-83.0,0.0,-1.0,-1.0,-70.0,-2.0
2706,本期產生現金流量,5.0,7.0,-55.0,9.0,-14.0,-15.0,38.0,106.0
2707,來自營運之現金流量,-16.0,10.0,370.0,973.0,54.0,-25.0,392.0,909.0
2707,投資活動之現金流量,-24.0,-41.0,-223.0,-42.0,-13.0,-4.0,-178.0,-83.0
2707,籌資活動之現金流量,-27.0,14.0,-195.0,-931.0,21.0,-19.0,-548.0,-2494.0
2707,本期產生現金流量,-69.0,-18.0,-50.0,-2.0,58.0,-53.0,-341.0,-1662.0
2712,來自營運之現金流量,12.0,-44.0,8.0,34.0,20.0,-7.0,9.0,44.0
2712,投資活動之現金流量,-6.0,-2.0,-5.0,-3.0,-3.0,-3.0,-1.0,-2.0
2712,籌資活動之現金流量,-7.0,50.0,-5.0,-38.0,-8.0,-2.0,10.0,-69.0
2712,本期產生現金流量,-1.0,4.0,-2.0,-7.0,10.0,-12.0,17.0,-28.0
2722,來自營運之現金流量,49.0,-3.0,23.0,41.0,99.0,-12.0,38.0,61.0
2722,投資活動之現金流量,-78.0,-166.0,-68.0,-35.0,-72.0,-36.0,-74.0,-91.0
2722,籌資活動之現金流量,16.0,128.0,80.0,-1.0,-20.0,50.0,0.0,-48.0
2722,本期產生現金流量,-12.0,-41.0,35.0,5.0,6.0,1.0,-35.0,-78.0
2727,來自營運之現金流量,206.0,252.0,321.0,513.0,484.0,343.0,753.0,707.0
2727,投資活動之現金流量,166.0,-1359.0,-170.0,-80.0,-147.0,-642.0,-143.0,-151.0
2727,籌資活動之現金流量,-35.0,0.0,0.0,-353.0,0.0,-59.0,20.0,-96.0
2727,本期產生現金流量,295.0,-1051.0,146.0,105.0,369.0,-432.0,606.0,418.0
2731,來自營運之現金流量,146.0,377.0,353.0,-278.0,596.0,-37.0,221.0,-378.0
2731,投資活動之現金流量,1.0,-104.0,-23.0,-4.0,-71.0,-29.0,-25.0,-70.0
2731,籌資活動之現金流量,-1.0,6.0,55.0,-277.0,3.0,-3.0,1.0,-328.0
2731,本期產生現金流量,143.0,280.0,385.0,-549.0,536.0,-92.0,193.0,-792.0
2739,來自營運之現金流量,91.0,-80.0,357.0,-101.0,50.0,46.0,308.0,252.0
2739,投資活動之現金流量,-46.0,-125.0,-225.0,55.0,67.0,-95.0,-473.0,-23.0
2739,籌資活動之現金流量,0.0,-18.0,-1.0,-258.0,-2.0,-7.0,-2.0,-241.0
2739,本期產生現金流量,45.0,-222.0,132.0,-304.0,115.0,-56.0,-167.0,-12.0
2748,來自營運之現金流量,9.0,68.0,177.0,33.0,74.0,69.0,161.0,53.0
2748,投資活動之現金流量,-25.0,-15.0,-12.0,-10.0,-23.0,-11.0,-6.0,-9.0
2748,籌資活動之現金流量,-2.0,-58.0,-171.0,-61.0,-56.0,-7.0,-125.0,-67.0
2748,本期產生現金流量,-17.0,-5.0,-6.0,-37.0,-6.0,52.0,30.0,-22.0
5706,來自營運之現金流量,21.0,110.0,-137.0,122.0,180.0,-71.0,-213.0,65.0
5706,投資活動之現金流量,-26.0,-22.0,-87.0,0.0,-205.0,49.0,40.0,64.0
5706,籌資活動之現金流量,-10.0,0.0,90.0,-118.0,80.0,-7.0,183.0,-167.0
5706,本期產生現金流量,-15.0,87.0,-134.0,6.0,55.0,-31.0,10.0,-37.0
8940,來自營運之現金流量,35.0,68.0,102.0,-49.0,36.0,57.0,139.0,-68.0
8940,投資活動之現金流量,-69.0,-52.0,537.0,-541.0,-71.0,-110.0,-119.0,-89.0
8940,籌資活動之現金流量,-7.0,-47.0,-359.0,710.0,10.0,30.0,43.0,162.0
8940,本期產生現金流量,-41.0,-30.0,281.0,119.0,-26.0,-20.0,60.0,4.0
9943,來自營運之現金流量,216.0,176.0,166.0,123.0,132.0,100.0,34.0,117.0
9943,投資活動之現金流量,-20.0,39.0,-102.0,121.0,-47.0,17.0,72.0,-22.0
9943,籌資活動之現金流量,0.0,0.0,0.0,-589.0,-9.0,-24.0,-15.0,-607.0
9943,本期產生現金流量,196.0,215.0,63.0,-345.0,76.0,92.0,92.0,-512.0
2801,來自營運之現金流量,,,,,,,,
2801,投資活動之現金流量,,,,,,,,
2801,籌資活動之現金流量,,,,,,,,
2801,本期產生現金流量,,,,,,,,
2809,來自營運之現金流量,,,,,,,,
2809,投資活動之現金流量,,,,,,,,
2809,籌資活動之現金流量,,,,,,,,
2809,本期產生現金流量,,,,,,,,
2812,來自營運之現金流量,,,,,,,,
2812,投資活動之現金流量,,,,,,,,
2812,籌資活動之現金流量,,,,,,,,
2812,本期產生現金流量,,,,,,,,
2816,來自營運之現金流量,,,,,,,,
2816,投資活動之現金流量,,,,,,,,
2816,籌資活動之現金流量,,,,,,,,
2816,本期產生現金流量,,,,,,,,
2820,來自營運之現金流量,,,,,,,,
2820,投資活動之現金流量,,,,,,,,
2820,籌資活動之現金流量,,,,,,,,
2820,本期產生現金流量,,,,,,,,
2823,來自營運之現金流量,,,,,,,,
2823,投資活動之現金流量,,,,,,,,
2823,籌資活動之現金流量,,,,,,,,
2823,本期產生現金流量,,,,,,,,
2832,來自營運之現金流量,,,,,,,,
2832,投資活動之現金流量,,,,,,,,
2832,籌資活動之現金流量,,,,,,,,
2832,本期產生現金流量,,,,,,,,
2834,來自營運之現金流量,,,,,,,,
2834,投資活動之現金流量,,,,,,,,
2834,籌資活動之現金流量,,,,,,,,
2834,本期產生現金流量,,,,,,,,
2836,來自營運之現金流量,,,,,,,,
2836,投資活動之現金流量,,,,,,,,
2836,籌資活動之現金流量,,,,,,,,
2836,本期產生現金流量,,,,,,,,
2838,來自營運之現金流量,,,,,,,,
2838,投資活動之現金流量,,,,,,,,
2838,籌資活動之現金流量,,,,,,,,
2838,本期產生現金流量,,,,,,,,
2845,來自營運之現金流量,,,,,,,,
2845,投資活動之現金流量,,,,,,,,
2845,籌資活動之現金流量,,,,,,,,
2845,本期產生現金流量,,,,,,,,
2849,來自營運之現金流量,,,,,,,,
2849,投資活動之現金流量,,,,,,,,
2849,籌資活動之現金流量,,,,,,,,
2849,本期產生現金流量,,,,,,,,
2850,來自營運之現金流量,,,,,,,,
2850,投資活動之現金流量,,,,,,,,
2850,籌資活動之現金流量,,,,,,,,
2850,本期產生現金流量,,,,,,,,
2851,來自營運之現金流量,,,,,,,,
2851,投資活動之現金流量,,,,,,,,
2851,籌資活動之現金流量,,,,,,,,
2851,本期產生現金流量,,,,,,,,
2852,來自營運之現金流量,,,,,,,,
2852,投資活動之現金流量,,,,,,,,
2852,籌資活動之現金流量,,,,,,,,
2852,本期產生現金流量,,,,,,,,
2855,來自營運之現金流量,,,,,,,,
2855,投資活動之現金流量,,,,,,,,
2855,籌資活動之現金流量,,,,,,,,
2855,本期產生現金流量,,,,,,,,
2856,來自營運之現金流量,,,,,,,,
2856,投資活動之現金流量,,,,,,,,
2856,籌資活動之現金流量,,,,,,,,
2856,本期產生現金流量,,,,,,,,
2867,來自營運之現金流量,,,,,,,,
2867,投資活動之現金流量,,,,,,,,
2867,籌資活動之現金流量,,,,,,,,
2867,本期產生現金流量,,,,,,,,
2880,來自營運之現金流量,,,,,,,,
2880,投資活動之現金流量,,,,,,,,
2880,籌資活動之現金流量,,,,,,,,
2880,本期產生現金流量,,,,,,,,
2881,來自營運之現金流量,,,,,,,,
2881,投資活動之現金流量,,,,,,,,
2881,籌資活動之現金流量,,,,,,,,
2881,本期產生現金流量,,,,,,,,
2882,來自營運之現金流量,,,,,,,,
2882,投資活動之現金流量,,,,,,,,
2882,籌資活動之現金流量,,,,,,,,
2882,本期產生現金流量,,,,,,,,
2883,來自營運之現金流量,,,,,,,,
2883,投資活動之現金流量,,,,,,,,
2883,籌資活動之現金流量,,,,,,,,
2883,本期產生現金流量,,,,,,,,
2884,來自營運之現金流量,,,,,,,,
2884,投資活動之現金流量,,,,,,,,
2884,籌資活動之現金流量,,,,,,,,
2884,本期產生現金流量,,,,,,,,
2885,來自營運之現金流量,,,,,,,,
2885,投資活動之現金流量,,,,,,,,
2885,籌資活動之現金流量,,,,,,,,
2885,本期產生現金流量,,,,,,,,
2886,來自營運之現金流量,,,,,,,,
2886,投資活動之現金流量,,,,,,,,
2886,籌資活動之現金流量,,,,,,,,
2886,本期產生現金流量,,,,,,,,
2887,來自營運之現金流量,,,,,,,,
2887,投資活動之現金流量,,,,,,,,
2887,籌資活動之現金流量,,,,,,,,
2887,本期產生現金流量,,,,,,,,
2888,來自營運之現金流量,,,,,,,,
2888,投資活動之現金流量,,,,,,,,
2888,籌資活動之現金流量,,,,,,,,
2888,本期產生現金流量,,,,,,,,
2889,來自營運之現金流量,,,,,,,,
2889,投資活動之現金流量,,,,,,,,
2889,籌資活動之現金流量,,,,,,,,
2889,本期產生現金流量,,,,,,,,
2890,來自營運之現金流量,,,,,,,,
2890,投資活動之現金流量,,,,,,,,
2890,籌資活動之現金流量,,,,,,,,
2890,本期產生現金流量,,,,,,,,
2891,來自營運之現金流量,,,,,,,,
2891,投資活動之現金流量,,,,,,,,
2891,籌資活動之現金流量,,,,,,,,
2891,本期產生現金流量,,,,,,,,
2892,來自營運之現金流量,,,,,,,,
2892,投資活動之現金流量,,,,,,,,
2892,籌資活動之現金流量,,,,,,,,
2892,本期產生現金流量,,,,,,,,
2897,來自營運之現金流量,,,,,,,,
2897,投資活動之現金流量,,,,,,,,
2897,籌資活動之現金流量,,,,,,,,
2897,本期產生現金流量,,,,,,,,
5880,來自營運之現金流量,,,,,,,,
5880,投資活動之現金流量,,,,,,,,
5880,籌資活動之現金流量,,,,,,,,
5880,本期產生現金流量,,,,,,,,
6005,來自營運之現金流量,,,,,,,,
6005,投資活動之現金流量,,,,,,,,
6005,籌資活動之現金流量,,,,,,,,
6005,本期產生現金流量,,,,,,,,
6024,來自營運之現金流量,,,,,,,,
6024,投資活動之現金流量,,,,,,,,
6024,籌資活動之現金流量,,,,,,,,
6024,本期產生現金流量,,,,,,,,
1432,來自營運之現金流量,86.0,3.0,-1.0,30.0,208.0,-1.0,22.0,-155.0
1432,投資活動之現金流量,150.0,198.0,1025.0,25.0,-184.0,-108.0,-729.0,-219.0
1432,籌資活動之現金流量,-302.0,-604.0,-187.0,-184.0,73.0,-192.0,1030.0,111.0
1432,本期產生現金流量,-66.0,-409.0,836.0,-133.0,86.0,-294.0,340.0,-282.0
2601,來自營運之現金流量,-499.0,-592.0,2526.0,-707.0,-438.0,-288.0,1953.0,483.0
2601,投資活動之現金流量,-378.0,-692.0,962.0,-645.0,346.0,172.0,-86.0,466.0
2601,籌資活動之現金流量,-369.0,-729.0,-98.0,868.0,-942.0,-475.0,-604.0,-1375.0
2601,本期產生現金流量,-1119.0,-2023.0,3350.0,-442.0,-844.0,-1136.0,1171.0,-591.0
2614,來自營運之現金流量,-248.0,-45.0,-693.0,32.0,-862.0,-672.0,-644.0,7322.0
2614,投資活動之現金流量,106.0,141.0,3823.0,158.0,657.0,-13.0,229.0,-31.0
2614,籌資活動之現金流量,1603.0,-1913.0,-1239.0,-124.0,389.0,-64.0,-262.0,-6887.0
2614,本期產生現金流量,1518.0,-1834.0,1873.0,81.0,200.0,-799.0,-590.0,357.0
2901,來自營運之現金流量,10.0,16.0,22.0,8.0,14.0,8.0,23.0,-1.0
2901,投資活動之現金流量,1.0,-4.0,-1.0,1.0,1.0,0.0,-6.0,-9.0
2901,籌資活動之現金流量,0.0,0.0,0.0,-28.0,0.0,0.0,0.0,-36.0
2901,本期產生現金流量,11.0,12.0,21.0,-19.0,15.0,9.0,17.0,-46.0
2903,來自營運之現金流量,1632.0,-5352.0,9920.0,1192.0,895.0,-4837.0,6827.0,1140.0
2903,投資活動之現金流量,-309.0,-340.0,425.0,-893.0,-1575.0,-192.0,-425.0,-534.0
2903,籌資活動之現金流量,-1148.0,-2798.0,-1507.0,-784.0,1738.0,-1739.0,776.0,-1014.0
2903,本期產生現金流量,254.0,-8454.0,8800.0,-439.0,1061.0,-6815.0,7186.0,-448.0
2905,來自營運之現金流量,41544.0,-8640.0,-48142.0,23566.0,25217.0,34641.0,11314.0,18983.0
2905,投資活動之現金流量,-9338.0,-15242.0,22355.0,33749.0,-56449.0,-19256.0,-19768.0,9330.0
2905,籌資活動之現金流量,-1400.0,880.0,-716.0,-378.0,814.0,94.0,2092.0,-2264.0
2905,本期產生現金流量,30803.0,-22997.0,-26494.0,56942.0,-30432.0,15452.0,-6343.0,26030.0
2906,來自營運之現金流量,151.0,31.0,139.0,-25.0,39.0,184.0,44.0,227.0
2906,投資活動之現金流量,-70.0,-34.0,-75.0,-8.0,152.0,28.0,99.0,20.0
2906,籌資活動之現金流量,-8.0,-259.0,-149.0,-279.0,-361.0,-19.0,-501.0,-407.0
2906,本期產生現金流量,91.0,-280.0,-26.0,-295.0,-185.0,177.0,-343.0,-182.0
2908,來自營運之現金流量,-192.0,1065.0,752.0,-64.0,14.0,-362.0,3280.0,-1483.0
2908,投資活動之現金流量,-1217.0,-610.0,326.0,3.0,-56.0,11.0,-577.0,-65.0
2908,籌資活動之現金流量,-482.0,2147.0,-1882.0,146.0,-497.0,748.0,-2559.0,1639.0
2908,本期產生現金流量,-1906.0,2638.0,-823.0,112.0,-475.0,344.0,175.0,42.0
2910,來自營運之現金流量,75.0,67.0,119.0,-16.0,-52.0,-133.0,4.0,-15.0
2910,投資活動之現金流量,-121.0,-212.0,-137.0,72.0,-153.0,-68.0,10.0,32.0
2910,籌資活動之現金流量,163.0,132.0,-14.0,-30.0,196.0,179.0,11.0,12.0
2910,本期產生現金流量,117.0,-13.0,-31.0,26.0,-9.0,-22.0,24.0,28.0
2911,來自營運之現金流量,26.0,-219.0,138.0,106.0,7.0,170.0,65.0,229.0
2911,投資活動之現金流量,-4.0,-38.0,1285.0,-24.0,-7.0,-40.0,153.0,-20.0
2911,籌資活動之現金流量,-101.0,68.0,-984.0,-79.0,-185.0,-102.0,-126.0,40.0
2911,本期產生現金流量,-85.0,-181.0,441.0,8.0,-176.0,-2.0,193.0,229.0
2912,來自營運之現金流量,7498.0,-1569.0,9279.0,7813.0,3780.0,-242.0,10369.0,4117.0
2912,投資活動之現金流量,-1599.0,20420.0,-870.0,-1757.0,-1659.0,-2349.0,-1729.0,-1246.0
2912,籌資活動之現金流量,-4930.0,5044.0,-471.0,-9098.0,-538.0,610.0,-54.0,-8360.0
